BOM_ID,LOCATION_ID,PARENT_ID,ALT_GROUP,PREFERENCE,ELEM_IX,CHILD_ID,NEW_SUPPLY,GRADE,RATE,BATCH_SIZE,EFFECTIVE_START,EFFECTIVE_END
BOM_280-0929,2000,280-0929,,4,4,280-0916-33,-,-,-,-,-,-
BOM_280-0929,5000,280-0929,,4,4,280-0916-33,-,-,-,-,-,-
BOM_280-0929,1000,280-0929,A2,5,5,280-0928,-,-,-,-,-,-
BOM_280-0929,2000,280-0929,A2,5,5,280-0928,-,-,-,-,-,-
BOM_280-0929,5000,280-0929,A2,5,5,280-0928,-,-,-,-,-,-
BOM_280-0928,LOCATION-PCBA-Subcon,280-0928,A1,1,1,504-1319,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,33,33,140-0392,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,34,34,140-0221,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,35,35,140-0341,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,36,36,140-0179,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,37,37,140-0246,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,38,38,140-0386,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,39,39,140-0253,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,40,40,140-0384,-,-,-,-,-,-
BOM_280-0929,1000,280-0929,A2,5,5,280-1095,-,-,-,-,-,-
BOM_280-0929,2000,280-0929,A2,5,5,280-1095,-,-,-,-,-,-
BOM_280-0929,5000,280-0929,A2,5,5,280-1095,-,-,-,-,-,-
BOM_280-1095,LOCATION-PCBA-Subcon,280-1095,A1,1,1,504-1319,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,B5,41,41,110-0379,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,B6,42,42,110-0237,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,B6,42,42,110-0380,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,B7,43,43,110-0308,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,B7,43,43,110-0381,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,44,44,110-0161,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,45,45,120-0051,-,-,-,-,-,-
BOM_260-0121,1000,260-0121,,2,2,280-0802,-,-,-,-,-,-
BOM_260-0121,2000,260-0121,,2,2,280-0802,-,-,-,-,-,-
BOM_260-0121,5000,260-0121,,2,2,280-0802,-,-,-,-,-,-
BOM_260-0121,1000,260-0121,,3,3,280-0695,-,-,-,-,-,-
BOM_260-0121,2000,260-0121,,3,3,280-0695,-,-,-,-,-,-
BOM_260-0121,5000,260-0121,,3,3,280-0695,-,-,-,-,-,-
BOM_500-3633,1000,500-3633,,1,1,502-1678,-,-,-,-,-,-
BOM_500-3633,2000,500-3633,,1,1,502-1678,-,-,-,-,-,-
BOM_500-3633,5000,500-3633,,1,1,502-1678,-,-,-,-,-,-
BOM_500-3633,6000,500-3633,,1,1,502-1678,-,-,-,-,-,-
BOM_502-1678,1000,502-1678,,3,3,260-0120,-,-,-,-,-,-
BOM_502-1678,2000,502-1678,,3,3,260-0120,-,-,-,-,-,-
BOM_502-1678,5000,502-1678,,3,3,260-0120,-,-,-,-,-,-
BOM_260-0120,1000,260-0120,,7,7,280-0927,-,-,-,-,-,-
BOM_260-0120,2000,260-0120,,7,7,280-0927,-,-,-,-,-,-
BOM_260-0120,5000,260-0120,,7,7,280-0927,-,-,-,-,-,-
BOM_280-0927,1000,280-0927,,14,14,280-0804-27,-,-,-,-,-,-
BOM_280-0927,2000,280-0927,,14,14,280-0804-27,-,-,-,-,-,-
BOM_280-0927,5000,280-0927,,14,14,280-0804-27,-,-,-,-,-,-
BOM_280-0927,1000,280-0927,,15,15,280-0804-29,-,-,-,-,-,-
BOM_280-0927,2000,280-0927,,15,15,280-0804-29,-,-,-,-,-,-
BOM_280-0927,5000,280-0927,,15,15,280-0804-29,-,-,-,-,-,-
BOM_280-0927,1000,280-0927,,16,16,280-0804-31,-,-,-,-,-,-
BOM_280-0927,2000,280-0927,,16,16,280-0804-31,-,-,-,-,-,-
BOM_280-0927,5000,280-0927,,16,16,280-0804-31,-,-,-,-,-,-
BOM_280-0927,1000,280-0927,,17,17,280-0804-33,-,-,-,-,-,-
BOM_280-0927,2000,280-0927,,17,17,280-0804-33,-,-,-,-,-,-
BOM_280-0927,5000,280-0927,,17,17,280-0804-33,-,-,-,-,-,-
BOM_280-0927,1000,280-0927,A2,5,5,280-0926,-,-,-,-,-,-
BOM_280-0927,2000,280-0927,A2,5,5,280-0926,-,-,-,-,-,-
BOM_280-0927,5000,280-0927,A2,5,5,280-0926,-,-,-,-,-,-
BOM_280-0926,LOCATION-PCBA-Subcon,280-0926,,5,5,504-1319,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,46,46,140-0392,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,47,47,140-0221,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,48,48,140-0341,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,49,49,140-0179,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,50,50,140-0246,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,51,51,140-0386,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,52,52,140-0253,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,53,53,140-0384,-,-,-,-,-,-
BOM_280-0927,1000,280-0927,A2,5,5,280-0926-02,-,-,-,-,-,-
BOM_280-0927,2000,280-0927,A2,5,5,280-0926-02,-,-,-,-,-,-
BOM_280-0927,5000,280-0927,A2,5,5,280-0926-02,-,-,-,-,-,-
BOM_280-0926-02,LOCATION-PCBA-Subcon,280-0926-02,,5,5,504-1548,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,29,29,140-0221,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,30,30,140-0341,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,31,31,140-0179,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,32,32,140-0246,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,33,33,140-0386,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,34,34,140-0253,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,35,35,140-0384,-,-,-,-,-,-
BOM_260-0120,1000,260-0120,,8,8,280-0802,-,-,-,-,-,-
BOM_260-0120,2000,260-0120,,8,8,280-0802,-,-,-,-,-,-
BOM_260-0120,5000,260-0120,,8,8,280-0802,-,-,-,-,-,-
BOM_260-0120,1000,260-0120,,9,9,280-0695,-,-,-,-,-,-
BOM_260-0120,2000,260-0120,,9,9,280-0695,-,-,-,-,-,-
BOM_260-0120,5000,260-0120,,9,9,280-0695,-,-,-,-,-,-
BOM_500-3633-01,1000,500-3633-01,,1,1,502-1693,-,-,-,-,-,-
BOM_500-3633-01,2000,500-3633-01,,1,1,502-1693,-,-,-,-,-,-
BOM_500-3633-01,5000,500-3633-01,,1,1,502-1693,-,-,-,-,-,-
BOM_500-3633-01,6000,500-3633-01,,1,1,502-1693,-,-,-,-,-,-
BOM_502-1693,1000,502-1693,,1,1,260-0124,-,-,-,-,-,-
BOM_502-1693,2000,502-1693,,1,1,260-0124,-,-,-,-,-,-
BOM_502-1693,5000,502-1693,,1,1,260-0124,-,-,-,-,-,-
BOM_260-0124,1000,260-0124,,1,1,280-1041,-,-,-,-,-,-
BOM_260-0124,2000,260-0124,,1,1,280-1041,-,-,-,-,-,-
BOM_260-0124,5000,260-0124,,1,1,280-1041,-,-,-,-,-,-
BOM_280-1041,1000,280-1041,,1,1,280-1042-27,-,-,-,-,-,-
BOM_280-1041,2000,280-1041,,1,1,280-1042-27,-,-,-,-,-,-
BOM_280-1041,5000,280-1041,,1,1,280-1042-27,-,-,-,-,-,-
BOM_280-1041,1000,280-1041,,2,2,280-1042-29,-,-,-,-,-,-
BOM_280-1041,2000,280-1041,,2,2,280-1042-29,-,-,-,-,-,-
BOM_280-1041,5000,280-1041,,2,2,280-1042-29,-,-,-,-,-,-
BOM_280-1041,1000,280-1041,,3,3,280-1042-31,-,-,-,-,-,-
BOM_280-1041,2000,280-1041,,3,3,280-1042-31,-,-,-,-,-,-
BOM_280-1041,5000,280-1041,,3,3,280-1042-31,-,-,-,-,-,-
BOM_280-1041,1000,280-1041,,4,4,280-1042-33,-,-,-,-,-,-
BOM_280-1041,2000,280-1041,,4,4,280-1042-33,-,-,-,-,-,-
BOM_280-1041,5000,280-1041,,4,4,280-1042-33,-,-,-,-,-,-
BOM_280-1041,1000,280-1041,A2,5,5,280-0926,-,-,-,-,-,-
BOM_280-1041,2000,280-1041,A2,5,5,280-0926,-,-,-,-,-,-
BOM_280-1041,5000,280-1041,A2,5,5,280-0926,-,-,-,-,-,-
BOM_280-0926,LOCATION-PCBA-Subcon,280-0926,,6,6,504-1319,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,54,54,140-0392,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,55,55,140-0221,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,56,56,140-0341,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,57,57,140-0179,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,58,58,140-0246,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,59,59,140-0386,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,60,60,140-0253,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,61,61,140-0384,-,-,-,-,-,-
BOM_280-1041,1000,280-1041,A2,5,5,280-0926-02,-,-,-,-,-,-
BOM_280-1041,2000,280-1041,A2,5,5,280-0926-02,-,-,-,-,-,-
BOM_280-1041,5000,280-1041,A2,5,5,280-0926-02,-,-,-,-,-,-
BOM_280-0926-02,LOCATION-PCBA-Subcon,280-0926-02,,6,6,504-1548,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,36,36,140-0221,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,37,37,140-0341,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,38,38,140-0179,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,39,39,140-0246,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,40,40,140-0386,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,41,41,140-0253,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,42,42,140-0384,-,-,-,-,-,-
BOM_260-0124,1000,260-0124,,2,2,280-0802,-,-,-,-,-,-
BOM_260-0124,2000,260-0124,,2,2,280-0802,-,-,-,-,-,-
BOM_260-0124,5000,260-0124,,2,2,280-0802,-,-,-,-,-,-
BOM_260-0124,1000,260-0124,,3,3,280-0695,-,-,-,-,-,-
BOM_260-0124,2000,260-0124,,3,3,280-0695,-,-,-,-,-,-
BOM_260-0124,5000,260-0124,,3,3,280-0695,-,-,-,-,-,-
BOM_500-3633-04,1000,500-3633-04,,1,1,502-1733,-,-,-,-,-,-
BOM_500-3633-04,2000,500-3633-04,,1,1,502-1733,-,-,-,-,-,-
BOM_500-3633-04,5000,500-3633-04,,1,1,502-1733,-,-,-,-,-,-
BOM_500-3633-04,6000,500-3633-04,,1,1,502-1733,-,-,-,-,-,-
BOM_502-1733,1000,502-1733,,2,2,260-0132,-,-,-,-,-,-
BOM_502-1733,2000,502-1733,,2,2,260-0132,-,-,-,-,-,-
BOM_502-1733,5000,502-1733,,2,2,260-0132,-,-,-,-,-,-
BOM_260-0132,1000,260-0132,,4,4,280-1085,-,-,-,-,-,-
BOM_260-0132,2000,260-0132,,4,4,280-1085,-,-,-,-,-,-
BOM_260-0132,5000,260-0132,,4,4,280-1085,-,-,-,-,-,-
BOM_280-1085,1000,280-1085,,6,6,280-1049-27,-,-,-,-,-,-
BOM_280-1085,2000,280-1085,,6,6,280-1049-27,-,-,-,-,-,-
BOM_280-1085,5000,280-1085,,6,6,280-1049-27,-,-,-,-,-,-
BOM_280-1085,1000,280-1085,,7,7,280-1049-29,-,-,-,-,-,-
BOM_280-1085,2000,280-1085,,7,7,280-1049-29,-,-,-,-,-,-
BOM_280-1085,5000,280-1085,,7,7,280-1049-29,-,-,-,-,-,-
BOM_280-1085,1000,280-1085,,8,8,280-1049-31,-,-,-,-,-,-
BOM_280-1085,2000,280-1085,,8,8,280-1049-31,-,-,-,-,-,-
BOM_280-1085,5000,280-1085,,8,8,280-1049-31,-,-,-,-,-,-
BOM_280-1085,1000,280-1085,,9,9,280-1049-33,-,-,-,-,-,-
BOM_280-1085,2000,280-1085,,9,9,280-1049-33,-,-,-,-,-,-
BOM_280-1085,5000,280-1085,,9,9,280-1049-33,-,-,-,-,-,-
BOM_280-1085,1000,280-1085,A2,5,5,280-0926,-,-,-,-,-,-
BOM_280-1085,2000,280-1085,A2,5,5,280-0926,-,-,-,-,-,-
BOM_280-1085,5000,280-1085,A2,5,5,280-0926,-,-,-,-,-,-
BOM_280-0926,LOCATION-PCBA-Subcon,280-0926,,7,7,504-1319,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,62,62,140-0392,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,63,63,140-0221,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,64,64,140-0341,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,65,65,140-0179,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,66,66,140-0246,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,67,67,140-0386,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,68,68,140-0253,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,69,69,140-0384,-,-,-,-,-,-
BOM_280-1085,1000,280-1085,A2,5,5,280-0926-02,-,-,-,-,-,-
BOM_280-1085,2000,280-1085,A2,5,5,280-0926-02,-,-,-,-,-,-
BOM_280-1085,5000,280-1085,A2,5,5,280-0926-02,-,-,-,-,-,-
BOM_280-0926-02,LOCATION-PCBA-Subcon,280-0926-02,,7,7,504-1548,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,43,43,140-0221,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,44,44,140-0341,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,45,45,140-0179,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,46,46,140-0246,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,47,47,140-0386,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,48,48,140-0253,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,49,49,140-0384,-,-,-,-,-,-
BOM_260-0132,1000,260-0132,,5,5,280-0802,-,-,-,-,-,-
BOM_260-0132,2000,260-0132,,5,5,280-0802,-,-,-,-,-,-
BOM_260-0132,5000,260-0132,,5,5,280-0802,-,-,-,-,-,-
BOM_260-0132,1000,260-0132,,6,6,280-0695,-,-,-,-,-,-
BOM_260-0132,2000,260-0132,,6,6,280-0695,-,-,-,-,-,-
BOM_260-0132,5000,260-0132,,6,6,280-0695,-,-,-,-,-,-
BOM_500-3644,1000,500-3644,,1,1,502-1818,-,-,-,-,-,-
BOM_500-3644,2000,500-3644,,1,1,502-1818,-,-,-,-,-,-
BOM_500-3644,5000,500-3644,,1,1,502-1818,-,-,-,-,-,-
BOM_500-3644,6000,500-3644,,1,1,502-1818,-,-,-,-,-,-
BOM_502-1818,1000,502-1818,,1,1,260-0120,-,-,-,-,-,-
BOM_502-1818,2000,502-1818,,1,1,260-0120,-,-,-,-,-,-
BOM_502-1818,5000,502-1818,,1,1,260-0120,-,-,-,-,-,-
BOM_260-0120,1000,260-0120,,10,10,280-0927,-,-,-,-,-,-
BOM_260-0120,2000,260-0120,,10,10,280-0927,-,-,-,-,-,-
BOM_260-0120,5000,260-0120,,10,10,280-0927,-,-,-,-,-,-
BOM_280-0927,1000,280-0927,,18,18,280-0804-27,-,-,-,-,-,-
BOM_280-0927,2000,280-0927,,18,18,280-0804-27,-,-,-,-,-,-
BOM_280-0927,5000,280-0927,,18,18,280-0804-27,-,-,-,-,-,-
BOM_280-0927,1000,280-0927,,19,19,280-0804-29,-,-,-,-,-,-
BOM_280-0927,2000,280-0927,,19,19,280-0804-29,-,-,-,-,-,-
BOM_280-0927,5000,280-0927,,19,19,280-0804-29,-,-,-,-,-,-
BOM_280-0927,1000,280-0927,,20,20,280-0804-31,-,-,-,-,-,-
BOM_280-0927,2000,280-0927,,20,20,280-0804-31,-,-,-,-,-,-
BOM_280-0927,5000,280-0927,,20,20,280-0804-31,-,-,-,-,-,-
BOM_280-0927,1000,280-0927,,21,21,280-0804-33,-,-,-,-,-,-
BOM_280-0927,2000,280-0927,,21,21,280-0804-33,-,-,-,-,-,-
BOM_280-0927,5000,280-0927,,21,21,280-0804-33,-,-,-,-,-,-
BOM_280-0927,1000,280-0927,A2,5,5,280-0926,-,-,-,-,-,-
BOM_280-0927,2000,280-0927,A2,5,5,280-0926,-,-,-,-,-,-
BOM_280-0927,5000,280-0927,A2,5,5,280-0926,-,-,-,-,-,-
BOM_280-0926,LOCATION-PCBA-Subcon,280-0926,,8,8,504-1319,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,70,70,140-0392,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,71,71,140-0221,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,72,72,140-0341,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,73,73,140-0179,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,74,74,140-0246,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,75,75,140-0386,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,76,76,140-0253,-,-,-,-,-,-
BOM_504-1319,LOCATION-PCBA-Subcon,504-1319,,77,77,140-0384,-,-,-,-,-,-
BOM_280-0927,1000,280-0927,A2,5,5,280-0926-02,-,-,-,-,-,-
BOM_280-0927,2000,280-0927,A2,5,5,280-0926-02,-,-,-,-,-,-
BOM_280-0927,5000,280-0927,A2,5,5,280-0926-02,-,-,-,-,-,-
BOM_280-0926-02,LOCATION-PCBA-Subcon,280-0926-02,,8,8,504-1548,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,50,50,140-0221,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,51,51,140-0341,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,52,52,140-0179,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,53,53,140-0246,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,54,54,140-0386,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,55,55,140-0253,-,-,-,-,-,-
BOM_504-1548,LOCATION-PCBA-Subcon,504-1548,,56,56,140-0384,-,-,-,-,-,-
BOM_260-0120,1000,260-0120,,11,11,280-0802,-,-,-,-,-,-
BOM_260-0120,2000,260-0120,,11,11,280-0802,-,-,-,-,-,-
BOM_260-0120,5000,260-0120,,11,11,280-0802,-,-,-,-,-,-
BOM_260-0120,1000,260-0120,,12,12,280-0695,-,-,-,-,-,-
BOM_260-0120,2000,260-0120,,12,12,280-0695,-,-,-,-,-,-
BOM_260-0120,5000,260-0120,,12,12,280-0695,-,-,-,-,-,-
BOM_500-3662,1000,500-3662,,1,1,502-1713,-,-,-,-,-,-
BOM_500-3662,2000,500-3662,,1,1,502-1713,-,-,-,-,-,-
BOM_500-3662,5000,500-3662,,1,1,502-1713,-,-,-,-,-,-
BOM_500-3662,6000,500-3662,,1,1,502-1713,-,-,-,-,-,-
BOM_502-1713,1000,502-1713,,2,2,260-0128,-,-,-,-,-,-
BOM_502-1713,2000,502-1713,,2,2,260-0128,-,-,-,-,-,-
BOM_502-1713,5000,502-1713,,2,2,260-0128,-,-,-,-,-,-
BOM_260-0128,1000,260-0128,,6,6,280-1065,-,-,-,-,-,-
BOM_260-0128,2000,260-0128,,6,6,280-1065,-,-,-,-,-,-
BOM_260-0128,5000,260-0128,,6,6,280-1065,-,-,-,-,-,-
BOM_280-1065,1000,280-1065,,7,7,320-0518,-,-,-,-,-,-
BOM_280-1065,2000,280-1065,,7,7,320-0518,-,-,-,-,-,-
BOM_280-1065,5000,280-1065,,7,7,320-0518,-,-,-,-,-,-
BOM_280-1065,1000,280-1065,,8,8,280-1071-27,-,-,-,-,-,-
BOM_280-1065,2000,280-1065,,8,8,280-1071-27,-,-,-,-,-,-
BOM_280-1065,5000,280-1065,,8,8,280-1071-27,-,-,-,-,-,-
BOM_280-1065,1000,280-1065,,9,9,280-1071-29,-,-,-,-,-,-
BOM_280-1065,2000,280-1065,,9,9,280-1071-29,-,-,-,-,-,-
BOM_280-1065,5000,280-1065,,9,9,280-1071-29,-,-,-,-,-,-
BOM_280-1065,1000,280-1065,,10,10,280-1071-31,-,-,-,-,-,-
BOM_280-1065,2000,280-1065,,10,10,280-1071-31,-,-,-,-,-,-
BOM_280-1065,5000,280-1065,,10,10,280-1071-31,-,-,-,-,-,-
BOM_280-1065,1000,280-1065,,11,11,280-1071-33,-,-,-,-,-,-
BOM_280-1065,2000,280-1065,,11,11,280-1071-33,-,-,-,-,-,-
BOM_280-1065,5000,280-1065,,11,11,280-1071-33,-,-,-,-,-,-
BOM_280-1071-33,LOCATION-PCBA-Subcon,280-1071-33,,2,2,280-0750-33,-,-,-,-,-,-
BOM_280-1065,1000,280-1065,,12,12,280-1070,-,-,-,-,-,-
BOM_280-1065,2000,280-1065,,12,12,280-1070,-,-,-,-,-,-
BOM_280-1065,5000,280-1065,,12,12,280-1070,-,-,-,-,-,-
BOM_280-1070,LOCATION-PCBA-Subcon,280-1070,,2,2,504-1366,-,-,-,-,-,-
BOM_504-1366,LOCATION-PCBA-Subcon,504-1366,,8,8,140-0221,-,-,-,-,-,-
BOM_504-1366,LOCATION-PCBA-Subcon,504-1366,,9,9,140-0246,-,-,-,-,-,-
BOM_504-1366,LOCATION-PCBA-Subcon,504-1366,,10,10,140-0253,-,-,-,-,-,-
BOM_504-1366,LOCATION-PCBA-Subcon,504-1366,,11,11,140-0310,-,-,-,-,-,-
BOM_504-1366,LOCATION-PCBA-Subcon,504-1366,,12,12,140-0341,-,-,-,-,-,-
BOM_504-1366,LOCATION-PCBA-Subcon,504-1366,,13,13,140-0355,-,-,-,-,-,-
BOM_504-1366,LOCATION-PCBA-Subcon,504-1366,,14,14,140-0384,-,-,-,-,-,-
BOM_260-0128,1000,260-0128,,7,7,280-1067,-,-,-,-,-,-
BOM_260-0128,2000,260-0128,,7,7,280-1067,-,-,-,-,-,-
BOM_260-0128,5000,260-0128,,7,7,280-1067,-,-,-,-,-,-
BOM_260-0128,1000,260-0128,,8,8,280-0440,-,-,-,-,-,-
BOM_260-0128,2000,260-0128,,8,8,280-0440,-,-,-,-,-,-
BOM_260-0128,5000,260-0128,,8,8,280-0440,-,-,-,-,-,-
BOM_260-0128,1000,260-0128,,9,9,280-0558,-,-,-,-,-,-
BOM_260-0128,2000,260-0128,,9,9,280-0558,-,-,-,-,-,-
BOM_260-0128,5000,260-0128,,9,9,280-0558,-,-,-,-,-,-
BOM_260-0128,1000,260-0128,,10,10,280-0996,-,-,-,-,-,-
BOM_260-0128,2000,260-0128,,10,10,280-0996,-,-,-,-,-,-
BOM_260-0128,5000,260-0128,,10,10,280-0996,-,-,-,-,-,-
BOM_500-3674,1000,500-3674,,1,1,502-1749,-,-,-,-,-,-
BOM_500-3674,2000,500-3674,,1,1,502-1749,-,-,-,-,-,-
BOM_500-3674,5000,500-3674,,1,1,502-1749,-,-,-,-,-,-
BOM_500-3674,6000,500-3674,,1,1,502-1749,-,-,-,-,-,-
BOM_502-1749,1000,502-1749,,1,1,260-0135,-,-,-,-,-,-
BOM_502-1749,2000,502-1749,,1,1,260-0135,-,-,-,-,-,-
BOM_502-1749,5000,502-1749,,1,1,260-0135,-,-,-,-,-,-
BOM_260-0135,1000,260-0135,,1,1,280-1091,-,-,-,-,-,-
BOM_260-0135,2000,260-0135,,1,1,280-1091,-,-,-,-,-,-
BOM_260-0135,5000,260-0135,,1,1,280-1091,-,-,-,-,-,-
BOM_280-1091,1000,280-1091,,1,1,280-0810,-,-,-,-,-,-
BOM_280-1091,2000,280-1091,,1,1,280-0810,-,-,-,-,-,-
BOM_280-1091,5000,280-1091,,1,1,280-0810,-,-,-,-,-,-
BOM_280-1091,1000,280-1091,,2,2,280-1090,-,-,-,-,-,-
BOM_280-1091,2000,280-1091,,2,2,280-1090,-,-,-,-,-,-
BOM_280-1091,5000,280-1091,,2,2,280-1090,-,-,-,-,-,-
BOM_280-1091,1000,280-1091,,3,3,280-1054-27,-,-,-,-,-,-
BOM_280-1091,2000,280-1091,,3,3,280-1054-27,-,-,-,-,-,-
BOM_280-1091,5000,280-1091,,3,3,280-1054-27,-,-,-,-,-,-
BOM_280-1091,1000,280-1091,,4,4,280-1054-29,-,-,-,-,-,-
BOM_280-1091,2000,280-1091,,4,4,280-1054-29,-,-,-,-,-,-
BOM_280-1091,5000,280-1091,,4,4,280-1054-29,-,-,-,-,-,-
BOM_280-1091,1000,280-1091,,5,5,280-1054-31,-,-,-,-,-,-
BOM_280-1091,2000,280-1091,,5,5,280-1054-31,-,-,-,-,-,-
BOM_280-1091,5000,280-1091,,5,5,280-1054-31,-,-,-,-,-,-
BOM_280-1054-31,LOCATION-PCBA-Subcon,280-1054-31,A2,1,1,280-0293-31,-,-,-,-,-,-
BOM_280-1091,1000,280-1091,,6,6,280-1054-33,-,-,-,-,-,-
BOM_280-1091,2000,280-1091,,6,6,280-1054-33,-,-,-,-,-,-
BOM_280-1091,5000,280-1091,,6,6,280-1054-33,-,-,-,-,-,-
BOM_280-1054-33,LOCATION-PCBA-Subcon,280-1054-33,A2,1,1,280-0293-33,-,-,-,-,-,-
BOM_260-0135,1000,260-0135,,2,2,280-0802,-,-,-,-,-,-
BOM_260-0135,2000,260-0135,,2,2,280-0802,-,-,-,-,-,-
